"countrycode","country","currency_unit","year","rgdpe","rgdpo","pop","emp","avh","hc","ccon","cda","cgdpe","cgdpo","cn","ck","ctfp","cwtfp","rgdpna","rconna","rdana","rnna","rkna","rtfpna","rwtfpna","labsh","irr","delta","xr","pl_con","pl_da","pl_gdpo","i_cig","i_xm","i_xr","i_outlier","i_irr","cor_exp","statcap","csh_c","csh_i","csh_g","csh_x","csh_m","csh_r","pl_c","pl_i","pl_g","pl_x","pl_m","pl_n","pl_k","rgdpo.pop","Country Name","Barro-Lee: Percentage of population age 15+ with tertiary schooling. Completed Tertiary","Barro-Lee: Percentage of population age 15+ with tertiary schooling. Total (Incomplete and Completed Tertiary)","Barro-Lee: Percentage of population age 20-24 with tertiary schooling. Completed Tertiary","Barro-Lee: Percentage of population age 20-24 with tertiary schooling. Total (Incomplete and Completed Tertiary)","Barro-Lee: Percentage of population age 25+ with tertiary schooling. Completed Tertiary","Barro-Lee: Percentage of population age 25+ with tertiary schooling. Total (Incomplete and Completed Tertiary)","Duration of compulsory education (years)","Elderly literacy rate, population 65+ years, adjusted gender parity index (GPIA)","Elderly literacy rate, population 65+ years, adjusted location parity index (LPIA)","Elderly literacy rate, population 65+ years, both sexes (%)","Human Capital Index (HCI): Expected Years of School, Total","Human Capital Index (HCI): Expected Years of School, Female","Human Capital Index (HCI): Expected Years of School, Male","Number of years of free pre-primary education guaranteed in legal frameworks","Number of years of free primary and secondary education guaranteed in legal frameworks","yrs_sch","fdi","voc","Years.Ratio","European.Average","gen","year_orig","log.rgdpo.pop"
"GRC","Greece","Euro",1951,27866.43945,28382.45703,7.534016794,3.375123978,2312.551345,1.530985475,22798.74805,28251.38672,27371.11328,26709.21289,244154.1719,NA,NA,NA,38966.64063,33192.39844,43046.59766,395773.5313,NA,NA,NA,0.48818782,0.091784142,0.026927667,0.043991177,0.135119036,0.1231094,0.126160264,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.697847128,0.204148218,0.155744046,0.02725639,-0.119097367,0.03410155,0.140148252,0.07289432,0.112584509,0.132934809,0.100615002,0.05421143,NA,3767.241009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.889768005,NA,NA,NA,NA,-19,8.23409818467388
"GRC","Greece","Euro",1952,27284.54492,27776.45508,7.619588577,3.411953211,2302.988143,1.571549773,23171.125,27301.82422,26916.91406,26353.30859,239984.5625,NA,NA,NA,38374.85547,33645.4375,42333.98438,387206.625,NA,NA,NA,0.48818782,0.098693788,0.026215276,0.043991177,0.141976461,0.131717741,0.134534717,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.715813458,0.156743094,0.163435727,0.033506665,-0.103101134,0.033602178,0.148011625,0.074171543,0.115543753,0.130445182,0.104899682,0.0556852,NA,3645.400903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.889768005,NA,NA,NA,NA,-18,8.20122162550024
"GRC","Greece","Euro",1953,30582.95117,31562.30078,7.702200909,3.447424173,2293.464489,1.613188744,23843.09961,29605.07031,30200.67578,30117.87305,237192.0781,NA,NA,NA,41727.0625,34629.92188,44907.60938,382238.0625,NA,NA,NA,0.48818782,0.120739751,0.025513861,0.076214214,0.09745013,0.088082217,0.088324375,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.651980042,0.191314027,0.139679447,0.038046431,-0.070578709,0.049558792,0.102993935,0.049317688,0.071573377,0.118426576,0.101178706,0.036690451,NA,4097.828809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.889768005,NA,NA,NA,NA,-17,8.31821255364614
"GRC","Greece","Euro",1954,31201.28711,32225.15625,7.777396525,3.479544163,2283.980218,1.655930996,26432.01172,30563.00781,30735.26367,30702.35938,233656.9688,NA,NA,NA,43580.64844,38483.37109,47898.3125,375471.5625,NA,NA,NA,0.48818782,0.115264155,0.02481599,0.088041086,0.093586028,0.088246956,0.088341534,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.71304965,0.134549782,0.147861749,0.042570509,-0.083762273,0.045730572,0.097820938,0.054085191,0.073163547,0.124865212,0.105780043,0.039732337,NA,4143.437479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.889768005,NA,NA,NA,NA,-16,8.32928103124078
"GRC","Greece","Euro",1955,33540.57031,34448.26172,7.848462346,3.509788036,2274.535168,1.699805737,26916.26367,32136.63281,32945.78125,32718.56641,231173.3281,0.01583151,0.377043426,0.370045274,45909.50781,39242.14063,49878.50781,371343.5313,0.136306778,0.615417182,0.623283744,0.48818782,0.124800295,0.024174534,0.088041086,0.10033296,0.093725756,0.094376631,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.678652525,0.159553722,0.144007698,0.047962893,-0.083161898,0.05298505,0.10524518,0.059658978,0.077183537,0.137155965,0.111361839,0.043300983,0.629205883,4389.173344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.79,0.889768005,NA,0.7473684,0.89167875,0,-15,8.38689618400971
"GRC","Greece","Euro",1956,36508.88672,37509.41016,7.912974527,3.537074089,2265.129177,1.751953483,28646.76953,35398.4375,35724.44141,35512.21094,230853,0.015208243,0.401119322,0.401302993,49945.44922,42160.97656,54602.67188,370143.1563,0.135044232,0.661700428,0.67434907,0.48818782,0.141818091,0.023629716,0.088041086,0.108964421,0.099975914,0.100573391,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.668357432,0.19012244,0.138316408,0.04241015,-0.088683762,0.049477335,0.112619191,0.061838444,0.091304205,0.147971734,0.116524503,0.045517847,0.744469583,4740.24149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.889768005,NA,NA,NA,NA,-14,8.46384336064874
"GRC","Greece","Euro",1957,39206.93359,40426.30469,7.977221724,3.55625701,2255.762083,1.803263187,30283.17578,37957.76563,38354.98047,38242.34766,230586.7969,0.014606116,0.423929095,0.423651785,53519.27734,44708.59766,58323.20313,370725.9375,0.134631827,0.699789166,0.710892141,0.48818782,0.156263933,0.023172688,0.088041086,0.109675206,0.099787854,0.100081757,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.656594396,0.200683013,0.135281056,0.045390632,-0.090765454,0.052816316,0.114234455,0.060773354,0.087546624,0.148824066,0.121243224,0.045277219,0.783495426,5067.717319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.889768005,NA,NA,NA,NA,-13,8.53064576226109
"GRC","Greece","Euro",1958,41333.40234,42421.13281,8.053002277,3.582899332,2246.433724,1.856075406,31267.51367,40311.79297,40485.17969,40359.74219,232655.7031,0.01420371,0.440573573,0.438950986,55981.07031,46274.20313,61310.01563,373662.0313,0.135225147,0.718946695,0.733993709,0.48818782,0.168097019,0.022789638,0.088041086,0.110557064,0.099002287,0.099309981,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.646565855,0.224091649,0.128154472,0.043513667,-0.094963163,0.05263754,0.11426314,0.059055582,0.091859154,0.14844586,0.118588567,0.044345751,0.824838638,5267.741316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.889768005,NA,NA,NA,NA,-12,8.56935695687389
"GRC","Greece","Euro",1959,42845.26563,44114.25781,8.136784952,3.592490435,2237.143942,1.910434484,31729.47461,41874.29297,41796.53125,41869.15234,236336.1719,0.013827243,0.442379594,0.441439331,58060.10156,47368.58594,63472.66016,378333.9688,0.136528641,0.732137322,0.746116817,0.48818782,0.167686045,0.022468267,0.088041086,0.111897647,0.099340096,0.099167787,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.631723106,0.242298171,0.126101524,0.042162515,-0.09357471,0.051289417,0.115095749,0.060064431,0.095876276,0.1400875,0.119446859,0.045445852,0.795507312,5421.583349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.889768005,NA,NA,NA,NA,-11,8.5981431825836
"GRC","Greece","Euro",1960,43583.57031,44976.64844,8.205010659,3.608476162,2227.892576,1.966385484,32448.4043,43814.71484,42665.27344,42307.99219,241693.9375,0.013323015,0.436487019,0.452397197,59409.76563,47915.44922,65411.37891,385342.5,0.138729244,0.732547045,0.75185895,0.48818782,0.167772993,0.022196598,0.088041086,0.115177296,0.101609252,0.102467336,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.639361978,0.268656343,0.127594858,0.042044356,-0.126958206,0.049300611,0.118464269,0.062875398,0.098706663,0.137842134,0.107182913,0.046484519,0.845883012,5481.607558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.78,0.889768005,NA,0.78260875,0.90418684,0,-10,8.60915368692336
"GRC","Greece","Euro",1961,49677.05078,51181.00781,8.274617662,3.622870684,2217.99072,1.978132963,35029.28516,50351.92969,48486.90234,48165.32031,251047.4375,0.013156095,0.488423944,0.51147449,67254.14063,51099.64063,73451.82031,399744.3438,0.143719077,0.812231243,0.826929808,0.48818782,0.168803349,0.021994852,0.088041086,0.11554645,0.10232456,0.103007734,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.608031571,0.318126112,0.119240411,0.039179865,-0.120664403,0.036086474,0.118408442,0.072097816,0.100952558,0.142390251,0.109876402,0.051053818,0.937701941,6185.301835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.889768005,NA,NA,NA,NA,-9,8.72993108476762
"GRC","Greece","Euro",1962,48991.15625,50332.30469,8.324062435,3.586620331,2208.132871,1.989950657,36755.41797,50566.72266,47645.08594,47692.20703,259281.25,0.012923525,0.472766846,0.502072692,67499.48438,53339.01953,74639.3125,411889,0.147857085,0.806798995,0.831644893,0.48818782,0.140443772,0.021840004,0.088041086,0.117303327,0.109414168,0.109306067,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.642374039,0.289592505,0.128305748,0.036088433,-0.121873975,0.025513258,0.120044559,0.088419124,0.103579104,0.144432247,0.120647877,0.060673807,0.922137082,6046.603456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.889768005,NA,NA,NA,NA,-8,8.70725198114263
"GRC","Greece","Euro",1963,55401.79297,56826.08203,8.354993139,3.536403418,2198.318837,2.001838923,38521.33594,57343.0625,53827.02344,53856.77344,272214.1563,0.013122932,0.516946018,0.552788317,75494.71094,56209.75,83430.96875,432052.125,0.155408204,0.88507688,0.91179496,0.48818782,0.15894039,0.02184438,0.088041086,0.121497728,0.109522641,0.109462135,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.595906317,0.34947741,0.119348869,0.035947379,-0.12258137,0.021901384,0.124533802,0.085013926,0.106338643,0.149846151,0.121830396,0.058803029,0.966006339,6801.451669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.889768005,NA,NA,NA,NA,-7,8.82489134911572
"GRC","Greece","Euro",1964,59468.27344,60928.23438,8.385345014,3.490451097,2188.54842,2.013798237,42222.40234,63879.98047,57704.34375,57765.76953,288594.8438,0.013330732,0.530445755,0.591384351,82598.51563,61876.89063,92829.34375,456077.9375,0.164596781,0.94563365,0.990698159,0.48818782,0.144280955,0.02204727,0.088041086,0.124710694,0.115583554,0.115460649,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.608217239,0.374920636,0.122707002,0.034481458,-0.119739875,-0.020586472,0.127175674,0.097789787,0.112492584,0.154926047,0.127960578,0.067953587,0.996467531,7266.037865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.889768005,NA,NA,NA,NA,-6,8.89096642402548
"GRC","Greece","Euro",1965,65921.38281,67527.59375,8.42466216,3.466034889,2178.821428,2.025828838,45392.30078,71392.3125,63931.125,64144.23438,309324.6563,0.013626987,0.5657686,0.631727099,91492.73438,66406.17188,103148.6328,486539.2188,0.176280305,1.014061093,1.065728068,0.48818782,0.14758867,0.022295253,0.088041086,0.130140916,0.120272458,0.119872876,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.584842145,0.405336738,0.12281771,0.032092251,-0.1331999,-0.011888914,0.133004919,0.103043556,0.116502859,0.159226909,0.132693455,0.071748853,1.022648692,8015.466077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.68,0.889768005,NA,0.8192935,0.8961946,0,-5,8.98912821394561
"GRC","Greece","Euro",1966,71372.82813,72821.42188,8.487049775,3.434796333,2169.137668,2.037931442,48608.43359,74496.25,69247.13281,69388.70313,330971.7813,0.013945245,0.583004057,0.625862896,97434.73438,70971.17969,107995.5781,515623.5313,0.187444001,1.050372958,1.085278273,0.48818782,0.153328463,0.022512238,0.088041086,0.134601325,0.124070376,0.12381725,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.5770666,0.373084068,0.123457178,0.035502493,-0.128490299,0.019379996,0.137684703,0.104296885,0.120188877,0.164800942,0.13725628,0.07275565,1.02845192,8580.298668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.889768005,NA,NA,NA,NA,-4,9.05722400166637
"GRC","Greece","Euro",1967,75421.21875,76522.28125,8.588328871,3.393641949,2159.496947,2.050106525,52516.03125,78658.58594,73214.90625,73166.42188,349484.9375,0.014255197,0.599352658,0.643091857,102958.7891,76152.21875,114274.8438,544459.25,0.198564529,1.083227396,1.120758891,0.48818782,0.157798246,0.022701722,0.088041086,0.137568966,0.126690075,0.126774028,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.589110494,0.357302606,0.128650829,0.039724357,-0.114940368,0.000152044,0.138977662,0.104836166,0.131118357,0.170381501,0.141059905,0.072490074,1.047284126,8910.031556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.889768005,NA,NA,NA,NA,-3,9.09493306209719
"GRC","Greece","Euro",1968,80244.47656,81596.96094,8.612294834,3.352914572,2149.899074,2.062354088,56181.45703,85402.00781,77965.21875,78243.60156,370618.4375,0.014458909,0.6179052,0.670230389,110375.6484,81253.96094,123669.1406,577601.4375,0.210787401,1.132121205,1.182459831,0.48818782,0.152603567,0.022790618,0.088041086,0.139116019,0.129425362,0.128964871,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.594075024,0.37345612,0.123957589,0.035415586,-0.123225942,-0.003678351,0.139499605,0.110793427,0.137277618,0.168801099,0.144492745,0.076472603,1.038604617,9474.473704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.889768005,NA,NA,NA,NA,-2,9.15635648265593
"GRC","Greece","Euro",1969,89619.86719,90865.95313,8.643824099,3.342785835,2140.343859,2.074674845,59638.8125,96463.02344,87094.22656,87342.02344,401664.6563,0.015066037,0.664728582,0.729568779,123139.125,86568.875,138543.0469,621896.8125,0.227828339,1.214670181,1.2739501,0.48818782,0.153986573,0.022898506,0.088041086,0.144121975,0.13336885,0.132990465,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.561248302,0.421609342,0.12157093,0.036379006,-0.122817159,-0.017990364,0.144985989,0.115953602,0.140133157,0.174235269,0.148609981,0.080680743,1.089043379,10512.23996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.889768005,NA,NA,NA,NA,-1,9.26029556770891
"GRC","Greece","Euro",1970,97693.83594,99292.14063,8.663571,3.339479685,2098.642728,2.087069273,64313.18359,104895.1875,95303.92969,95914.69531,435401.625,0.01595013,0.709516585,0.773758233,134136.1719,93862.22656,150155.4688,669409.8125,0.246571481,1.279833913,1.335531831,0.48818782,0.15461877,0.023208462,0.088041086,0.150314614,0.137808919,0.136931375,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.552304327,0.42310518,0.118220493,0.038018294,-0.131194323,-0.000453947,0.151160181,0.11799024,0.146364301,0.176206589,0.155627996,0.083854392,1.118631601,11460.8792,"Greece","3.73","4.54","3.07","13.31","3.5","3.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,6.84,0.38052145,0,0.8143236,0.9013237,0,0,9.34669470634866
"GRC","Greece","Euro",1971,105198.3047,107107.8672,8.716873,3.355520248,2099.604748,2.106049776,67464.14063,113137.3203,102847.3828,103868.4063,468269.6563,0.016609322,0.732261956,0.792812049,144654.0156,98880.34375,161136.0625,723074.3125,0.267302334,1.315108418,1.365617871,0.48818782,0.154243305,0.023562366,0.088041086,0.155627608,0.14181155,0.140417546,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.533612549,0.439721584,0.115902953,0.036984716,-0.124602333,-0.001619464,0.156716555,0.121403754,0.150614157,0.172449619,0.162111342,0.086085431,1.06479001,12287.41857,"Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28783387,0,NA,NA,NA,1,9.41633113737344
"GRC","Greece","Euro",1972,115594.8516,117832.9219,8.774514,3.372594833,2101.093557,2.125202894,71174.61719,125052.8047,112992.4609,114498.7188,515637.2813,0.01735905,0.760603905,0.823579133,159351.0938,104768.9688,177125.4688,793073.1875,0.293281019,1.371588588,1.421200037,0.48818782,0.151718661,0.023723457,0.088041966,0.163443848,0.149368003,0.147403032,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.508946836,0.470557123,0.11267253,0.041718826,-0.114549741,-0.019345555,0.164952338,0.13077341,0.156629875,0.1823107,0.178851396,0.091635659,1.078977466,13428.99697,"Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32572302,0,NA,NA,NA,2,9.50517160095005
"GRC","Greece","Euro",1973,124461.4063,126495.1406,8.840315,3.416343212,2102.545796,2.144530296,75069.89063,137382.2813,121513.3047,122382.4375,569843.4375,0.018312296,0.759407699,0.852002144,172246.375,111257.2578,194174.7344,866084.875,0.321050018,1.39994812,1.471160173,0.48818782,0.142706677,0.023816787,0.086941012,0.192742795,0.183825985,0.182520494,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.500982702,0.509161234,0.112421431,0.052657783,-0.1350151,-0.040208071,0.195671514,0.173083574,0.179691598,0.225630745,0.210188374,0.116219044,1.218910098,14308.89517,"Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27743164,0,NA,NA,NA,3,9.56863666272154
"GRC","Greece","Euro",1974,115193.6953,118751.2422,8.919244,3.437624216,2103.959626,2.164033413,76172.28125,125406.2188,114383.1719,114527.0547,602473.5625,0.018428607,0.720473707,0.788788676,161156.7344,112651.5156,176178.3906,904259.75,0.336748302,1.268295646,1.292498589,0.48818782,0.11137715,0.024051754,0.088041966,0.237463742,0.221529275,0.221250966,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.529524207,0.429889143,0.135578722,0.063202091,-0.154782712,-0.003411452,0.241306052,0.196876273,0.222456977,0.280408204,0.247375369,0.153359726,1.268475533,13314.04794,"Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2642862,0,NA,NA,NA,4,9.49657499287521
"GRC","Greece","Euro",1975,120608.4922,125681.3281,9.014085,3.445169926,2105.333346,2.183713913,82246.74219,132425.4688,120932.7266,122410.9609,628204.4375,0.018806836,0.760675251,0.830480635,171417.2969,122061.8125,185093.0938,948485.25,0.352762997,1.309715152,1.318310738,0.48818782,0.122377396,0.024130933,0.094061115,0.253589839,0.235979661,0.233129978,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.528605521,0.409920275,0.143284842,0.063585497,-0.156994179,0.011598089,0.256815463,0.207115278,0.241689876,0.292710394,0.276897669,0.152737647,1.230996609,13942.77157,"Greece","5.26","6.48","3.53","15.3","5.29","5.39",NA,NA,NA,NA,NA,NA,NA,NA,NA,7.15,0.08413414,0,0.8147208,0.9104558,0,5,9.5427164859295
"GRC","Greece","Euro",1976,128672.2734,133812.8594,9.127049,3.483696461,2106.665396,2.203573227,86797.23438,140481.875,128176.2969,129775.8984,661303,0.019106755,0.769656122,0.831430376,183162.625,128906.1484,197318.7969,996357.0625,0.370363683,1.351217628,1.356945157,0.48818782,0.121362388,0.024013409,0.107168256,0.256305903,0.243118823,0.240122139,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.527158141,0.413671821,0.141665861,0.070957586,-0.169519067,0.016065691,0.258805484,0.221797928,0.247004613,0.277809918,0.275033295,0.1597967,1.177481174,14661.13082,"Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9790441,0,NA,NA,NA,6,9.59295510889143
"GRC","Greece","Euro",1977,132502.5781,136359.2813,9.254978,3.506772041,2107.954367,2.223613262,94390.40625,143205.125,131706,131956.5625,706319.1875,0.019401984,0.754142463,0.809405565,188549.4375,139649.8906,202610.625,1052458.375,0.390223533,1.343551397,1.345849991,0.48818782,0.111519054,0.023847502,0.108109807,0.287369996,0.274649233,0.274127722,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.566562295,0.369930178,0.148751915,0.067774206,-0.178919494,0.025900928,0.28814894,0.250051796,0.284403145,0.308310986,0.290239573,0.187332675,1.211290836,14733.61485,"Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0697631,0,NA,NA,NA,7,9.5978868866812
"GRC","Greece","Euro",1978,142195.5156,146023.3906,9.388728,3.525628328,2109.609747,2.243835449,100796.9453,151700.6563,140936.0469,141341.8906,759541.875,0.019745331,0.774677575,0.82304424,202213.375,149427.9531,215341.0313,1118018,0.412946194,1.389427066,1.379297733,0.48818782,0.104749925,0.023565795,0.107836879,0.328654736,0.314008087,0.313106477,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.570535898,0.360145956,0.142606884,0.072248079,-0.165852293,0.020315535,0.327254951,0.285005599,0.33425495,0.33053118,0.326531738,0.226300359,1.291496277,15553.05368,"Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9667902,0,NA,NA,NA,8,9.65201227646277
"GRC","Greece","Euro",1979,145471.0156,149153.4063,9.515746,3.567875862,2111.049325,2.264241695,106527.7578,153796.4844,144087.3438,143539.6406,820557.4375,0.020154139,0.760995924,0.811813712,208850.1719,158026.7656,218977.0625,1186592.625,0.437416226,1.378716826,1.347548127,0.48818782,0.094135925,0.023324907,0.108696747,0.381774634,0.37812835,0.37957114,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.595420241,0.329307824,0.146728441,0.074145317,-0.183137923,0.037536122,0.3761352,0.369910836,0.404659361,0.364323735,0.364956915,0.284135163,1.395458221,15674.37869,"Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1251448,0,NA,NA,NA,9,9.65978272771396
"GRC","Greece","Euro",1980,146225.25,151922.5313,9.627002,3.624330521,2111.699221,2.284833431,107784.6016,155811.8281,146009.8281,145527.8906,863519.4375,0.020127816,0.755070865,0.813896596,210264.3594,158663,220154.7344,1238391.75,0.456862926,1.340985417,1.308855891,0.48818782,0.085770145,0.023242647,0.125067009,0.401341438,0.389320731,0.390610009,"Benchmark","Extrapolated","Market-based","Regular","Regular",0.712620568,NA,0.59474498,0.330020756,0.145900652,0.08368998,-0.182037249,0.027680887,0.397169888,0.362343371,0.418346226,0.422166377,0.397534758,0.304261237,1.346672535,15780.87667,"Greece","5.87","8.6300000000000008","4.29","18.600000000000001","7.17","7.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,7.58,1.182481,0,0.8487805,0.932804,0,10,9.66655414862349
"GRC","Greece","Euro",1981,147638.0469,152191.125,9.719841,3.815257549,2111.783929,2.308234215,109026.1641,153528.2813,147659.7813,145794.5938,871800.375,0.02018803,0.721416235,0.761992097,206997.4375,160030.9375,215531.9844,1280919.125,0.472906321,1.258630157,1.221659899,0.48818782,0.080816217,0.023218159,0.162607239,0.379064023,0.35449177,0.359026879,"Interpolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.587328196,0.305238485,0.160478428,0.071895562,-0.172065184,0.047124535,0.377638787,0.294291914,0.384280264,0.405445486,0.350667298,0.29047823,1.072596073,15657.77928,"Greece",NA,NA,NA,NA,NA,NA,NA,"0.60707","0.78832999999999998","68.782790000000006",NA,NA,NA,NA,NA,NA,0.99338055,0,NA,NA,NA,11,9.65872315105991
"GRC","Greece","Euro",1982,143356.2656,147360.8281,9.796829,3.781866074,2111.394487,2.331874847,111659.5469,156323.2969,143890.8906,142375.7031,846626.625,0.019854428,0.715592265,0.783336818,204652.8906,163470.2031,216997.4688,1319809.75,0.488209456,1.223529935,1.209363341,0.48818782,0.084780015,0.0232521,0.196047444,0.385615081,0.379487365,0.383525908,"Interpolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.620472968,0.313703507,0.163786903,0.071479619,-0.187897891,0.018454928,0.379833132,0.364168078,0.407518834,0.422235519,0.374652803,0.299622685,1.098386645,15041.68625,"Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7982718,0,NA,NA,NA,12,9.61858070890528
"GRC","Greece","Euro",1983,142656.2656,145494.2031,9.860739,3.804280996,2108.866254,2.355757236,114545.5703,156138.3281,142743.2656,140807.4844,813047.125,0.019372519,0.693887234,0.757729888,202445.4531,167420.3906,215574.875,1362370.25,0.503612936,1.182608008,1.173914075,0.48818782,0.081242718,0.023233632,0.258442406,0.348357677,0.346221298,0.350981027,"Interpolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.640790641,0.295387387,0.172699958,0.080663309,-0.19899337,0.009452094,0.343683988,0.340337813,0.365699083,0.388468683,0.339653552,0.290957659,0.906958163,14754.8985,"Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88814485,0,NA,NA,NA,13,9.59933040832932
"GRC","Greece","Euro",1984,145004.0781,148956.2188,9.916482,3.798947573,2108.495484,2.379884481,115235.7891,156901.5938,144241.6719,143784.4219,787803.1875,0.018476004,0.693388224,0.734404683,206515.7813,168955.0625,215803.9531,1391463.5,0.514878452,1.187798977,1.157056332,0.48818782,0.082661554,0.023165574,0.33078968,0.329093695,0.332924068,0.333982795,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.626439631,0.289779693,0.175008699,0.097522497,-0.200190976,0.01144048,0.322140753,0.34351781,0.353981465,0.346910238,0.334509373,0.28786847,0.827709794,15021.07489,"Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0099953,0,NA,NA,NA,14,9.61720948667233
