countrycode,country,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,ccon,cda,cgdpe,cgdpo,cn,ck,ctfp,cwtfp,rgdpna,rconna,rdana,rnna,rkna,rtfpna,rwtfpna,labsh,irr,delta,xr,pl_con,pl_da,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,i_irr,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_n,pl_k,rgdpo.pop,Country Name,Barro-Lee: Percentage of population age 15+ with tertiary schooling. Completed Tertiary,Barro-Lee: Percentage of population age 15+ with tertiary schooling. Total (Incomplete and Completed Tertiary),Barro-Lee: Percentage of population age 20-24 with tertiary schooling. Completed Tertiary,Barro-Lee: Percentage of population age 20-24 with tertiary schooling. Total (Incomplete and Completed Tertiary),Barro-Lee: Percentage of population age 25+ with tertiary schooling. Completed Tertiary,Barro-Lee: Percentage of population age 25+ with tertiary schooling. Total (Incomplete and Completed Tertiary),Duration of compulsory education (years),"Elderly literacy rate, population 65+ years, adjusted gender parity index (GPIA)","Elderly literacy rate, population 65+ years, adjusted location parity index (LPIA)","Elderly literacy rate, population 65+ years, both sexes (%)","Human Capital Index (HCI): Expected Years of School, Total","Human Capital Index (HCI): Expected Years of School, Female","Human Capital Index (HCI): Expected Years of School, Male",Number of years of free pre-primary education guaranteed in legal frameworks,Number of years of free primary and secondary education guaranteed in legal frameworks,yrs_sch,fdi,voc,voc_pc,Years.Ratio,European.Average,gen,year_orig,rgdpo.pop.roll,log.rgdpo.pop,log.rgdpo.pop.roll
AUT,Austria,Euro,1970,111881.2422,111568.6328,7.516239,3.265043259,1890.137419,2.616613865,88495.10156,114806.4297,114248.0547,114421.9297,283949.75,0.01272406,0.935062468,0.935555756,155271.6406,115946.0781,169610.25,606366.125,0.190617278,0.808984697,0.869563758,0.632960439,0.093434185,0.03689215,1.88949369,0.12064714,0.134558588,0.134354129,Extrapolated,Extrapolated,Market-based,Regular,Regular,NA,NA,0.62313354,0.229950085,0.150276795,0.150817856,-0.194482312,0.040304024,0.118877277,0.18134813,0.127985999,0.164386719,0.158698812,0.138812229,1.177064061,14843.67817,Austria,1.45,2.48,1.59,4.2,1.7,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.26,0.73277795,1,30.13,0.7717391,0.9013237,0,0,14849.1872,9.605329341,9.605700409
AUT,Austria,Euro,1975,136149.0938,136221.3125,7.637689,3.394333839,1903.97165,2.703165293,109346.1563,140870.9688,140016.7031,136563.3594,387218.0313,0.014663758,0.94648385,0.985325634,188300.1875,145872.2031,205122.3438,823614.625,0.264760405,0.827370942,0.886877537,0.632960439,0.077024862,0.037592854,1.265724584,0.269086003,0.286097497,0.293332189,Benchmark,Extrapolated,Market-based,Regular,Regular,0.731230215,NA,0.641156137,0.230843902,0.159542903,0.178023338,-0.252405077,0.04283876,0.259229362,0.345103055,0.308696955,0.304446042,0.271603733,0.302455962,1.589296937,17835.4097,Austria,1.62,2.8,1.74,4.6,1.92,2.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.44,0.19748269,1,33.04,0.7796209,0.9104558,0,5,18023.84753,9.788941069,9.799451023
AUT,Austria,Euro,1980,152980.4688,152806.375,7.609752,3.511729717,1881.035385,2.792579889,121524.8516,161799.2188,157413.8125,149388.875,463223.75,0.014954457,0.916046321,0.998856246,221313.8906,170612.1875,246415.5,1030851.438,0.338253379,0.858713865,0.940825343,0.632960439,0.069837131,0.037266307,0.940241128,0.499692947,0.521271408,0.549273312,Benchmark,Extrapolated,Market-based,Regular,Regular,0.785926497,NA,0.640613377,0.269594193,0.172866538,0.243391991,-0.383202583,0.056736484,0.484191865,0.586382926,0.557137191,0.481067926,0.426808685,0.56228137,1.87632215,20080.33573,Austria,1.55,2.71,0.38,1,2.15,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,0.29161975,1,37.77,0.7936694,0.932804,0,10,19818.82317,9.907496293,9.89438743
AUT,Austria,Euro,1985,158950.5,158705.0469,7.614868,3.431707859,1821.530301,2.877571583,116927.0391,164654,163474.8281,157509.4844,713077.9375,0.019899895,0.795531392,0.804222167,238064.2969,185360.2031,258119.125,1192381.25,0.39446789,0.887071133,0.94642359,0.632960439,0.065661632,0.036388014,1.503564603,0.452623844,0.424459308,0.44053477,Benchmark,Benchmark,Market-based,Regular,Regular,0.836859579,NA,0.580796003,0.303010076,0.161553159,0.294507891,-0.386292636,0.046425514,0.43761161,0.355458438,0.506594002,0.368797421,0.342340082,0.325687349,0.741664648,20841.47052,Austria,2.47,4.33,3.09,8.24,2.77,4.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.84,0.24380429,1,41.14,0.8145161,0.9449358,0,15,21257.5339,9.944700056,9.964466648
AUT,Austria,Euro,1990,208007.2344,205574.1563,7.723949,3.560341358,1826.029778,2.965149879,146782.7031,213043.4063,211851.3281,203457.8594,942584,0.023756007,0.824837983,0.853076935,276407.0313,210615.5781,302837.625,1383012.375,0.469809502,0.924519479,0.996731043,0.632960439,0.06574402,0.036922615,0.826278012,0.837805927,0.785776615,0.818193078,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.586113513,0.325672895,0.135326803,0.37463811,-0.465004265,0.043252945,0.780311763,0.67051965,1.086818933,0.549449444,0.528678894,0.592414916,1.120874524,26615.16231,Austria,2.97,5.09,0.62,1.65,3.92,6.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.26,0.39227846,1,42.97,0.84392416,0.9564895,0,20,26436.62587,10.18923634,10.18250567
AUT,Austria,Euro,1995,259853.6563,250433.9375,7.990121,3.5849545,1774.436388,3.040141344,177309.3125,263880.375,260516.125,246852.9844,1234466.375,0.027993698,0.862062812,0.91035217,308509.5,234812.0781,339554.0313,1619981,0.561770558,0.964403331,1.044480205,0.632960439,0.06141698,0.037495516,0.732650875,1.013220429,0.925295711,0.976510167,Benchmark,Benchmark,Market-based,Regular,Regular,NA,NA,0.585021675,0.350698888,0.133257285,0.378297269,-0.470961928,0.023686791,0.917025745,0.745213866,1.435531139,0.616626561,0.571190536,0.690053105,1.053691268,31342.94681,Austria,5.21,8.81,7.28,19.35,5.34,8.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.93,0.7571786,1,39.42,0.86534446,0.97792596,0,25,31209.04659,10.35274454,10.34846329
AUT,Austria,Euro,2000,314579.6875,306927.5625,8.069276,3.759931087,1798.432211,3.11702919,223583.0469,309764.5,312851.0938,309127.9375,1200857.375,0.021857014,0.943799317,0.909738421,357462.0938,262783.3125,379889.5625,1870413.5,0.675213337,0.986845851,1.031995654,0.596380055,0.071069896,0.038340919,1.085400833,0.643312693,0.629052103,0.636628389,Benchmark,Benchmark,Market-based,Regular,Regular,NA,NA,0.579758227,0.278788924,0.143512011,0.414344817,-0.450148165,0.033744209,0.591506541,0.592055321,0.852598846,0.497126311,0.491356492,0.579018652,0.976705611,38036.56765,Austria,7.06,11.8,8.08,21.37,7.58,11.61,9,NA,NA,NA,NA,NA,NA,0,12,9.43,4.3089004,1,34.96,0.882353,0.9831894,0,30,36734.44506,10.54630328,10.51147015
AUT,Austria,Euro,2005,343994.0938,357373.0313,8.25365,3.862365246,1752.489349,3.19888401,248613.9375,340505.8125,351104.8125,350025.0625,1196751.375,0.019858744,0.975826323,0.88057977,390156.9688,283013.125,404532.8125,2091478.625,0.777548194,0.999717057,1.019982338,0.563615024,0.079605266,0.039809041,0.80412,0.929748774,0.89992094,0.902697027,Benchmark,Benchmark,Market-based,Regular,Regular,0.880433149,NA,0.566923022,0.262529433,0.143351629,0.591509461,-0.600830913,0.03651733,0.85679841,0.819221497,1.218250751,0.56992954,0.57059747,0.935749173,1.350503206,43298.78675,Austria,8.27,13.65,2.08,5.46,10.17,15.42,9,NA,NA,NA,NA,NA,NA,0,12,9.89,25.655828,1,38.39,0.8982725,0.9951139,0,35,42146.86906,10.67587989,10.64891568
AUT,Austria,Euro,2010,392208.2813,385229.0625,8.409949,4.096951008,1665.843868,3.282888174,279960.7813,382631.6563,396089.5625,379239.9375,1799280.875,0.027400728,0.864428222,0.841090143,416311.125,304158.4688,424873.5938,2290600.25,0.867969334,0.997557819,1.001799822,0.576476157,0.06619519,0.040910829,0.755044952,1.035784006,0.98940438,1.033363581,Benchmark,Benchmark,Market-based,Regular,Regular,NA,NA,0.575460374,0.270727992,0.162755102,0.575607896,-0.633838594,0.04928726,0.960742593,0.862937272,1.30111146,0.664243281,0.628180146,0.852187693,0.980673015,45806.34942,Austria,9.37,15.36,1.97,5.14,11.53,17.39,9,NA,NA,NA,NA,NA,NA,1,12,10.13,-5.610176,1,39.53,0.91856056,1.0017622,0,40,46593.11545,10.73217799,10.74920807
AUT,Austria,Euro,2015,448794.7188,430623.875,8.67866,4.278239727,1605.280548,3.337063313,304717.0938,431483.2188,448293.9688,428539.7188,2450585.75,0.032894254,0.832901061,0.80856359,438764.625,312078.1875,444765.5313,2463467.75,0.956083,0.996383011,0.993864059,0.578767776,0.061808299,0.042541876,0.901658962,0.907746673,0.851712406,0.890973568,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.837325305,NA,0.539104044,0.295809478,0.171955094,0.51533854,-0.566652417,0.04444522,0.870685577,0.717018843,1.023938417,0.657824695,0.609175682,0.631614149,0.662997067,49618.70554,Austria,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,1,12,10.27,-2.0880566,1,35.98,0.9441816,1.0013992,0,45,48823.9,10.81212317,10.79597533
BEL,Belgium,Euro,1970,165948.4063,154585.0313,9.63218,3.724707603,1880.776159,2.358510017,113040.6172,162560.8906,166533.2031,162639.5,706376.375,0.032125257,0.911293805,0.908281326,187134.875,146205,212117.2813,873750.5,0.209588051,0.807072163,0.838708043,0.644634724,0.075841486,0.040103085,1.239467625,0.160557091,0.160369784,0.164209157,Benchmark,Extrapolated,Market-based,Regular,Regular,0.755144065,NA,0.523427188,0.304478765,0.171610668,0.452541143,-0.454058379,0.002000544,0.16052784,0.159942165,0.160646334,0.163128421,0.154680416,0.109277822,0.784159541,16048.81048,Belgium,5.11,6.59,12.78,16.2,3.88,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.98,1.1757572,1,53.73,0.9357576,0.9013237,1,0,15965.01763,9.683390012,9.67815521
BEL,Belgium,Euro,1975,199590.8594,189073.0313,9.771586,3.770329952,1778.82415,2.439489365,146709.4375,204180.9219,203372.4219,192318.5469,884031.3125,0.034331787,0.983171105,1.053421497,222983.2188,183274.2969,252454.25,1064260.75,0.270691872,0.883667827,0.917226613,0.644634724,0.061254144,0.042265028,0.911725529,0.330219805,0.322936356,0.341497749,Benchmark,Extrapolated,Market-based,Regular,Regular,0.801588782,NA,0.589786112,0.298834831,0.173059881,0.529819131,-0.584441304,-0.007058635,0.30466336,0.304343671,0.417315781,0.295954257,0.266492635,0.255623698,1.077534318,19349.26749,Belgium,7.41,9.16,18.13,22.98,5.76,7.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.39,1.4534506,1,40.53,0.93764436,0.9104558,1,5,19820.05051,9.870409842,9.894449357
BEL,Belgium,Euro,1980,243294.2813,234949.0781,9.868995,3.784775257,1698.974144,2.568467617,184185.5,257830.3125,247554.7813,228897.1719,913950.375,0.028025834,1.16385448,1.319835186,260684.3125,212369.1094,300604.9063,1243484.5,0.337032318,0.949873865,1.00420928,0.644634724,0.068992451,0.043069553,0.724881982,0.534333825,0.512341022,0.554102361,Benchmark,Extrapolated,Market-based,Regular,Regular,0.849588081,NA,0.60464555,0.321737528,0.20001927,0.580537319,-0.693640411,-0.013299244,0.501504064,0.457337081,0.633576095,0.478351712,0.422887176,0.419237137,1.498322487,23806.78864,Belgium,9.04,11.81,20.53,27.1,7.87,10.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.93,1.2179992,1,43.50,0.9508734,0.932804,1,10,22463.93487,10.07772606,10.01966641
BEL,Belgium,Euro,1985,212411.2031,199750.5156,9.916578,3.648163795,1697.872144,2.663101912,163871.2031,214166.8594,216104.375,201763.0156,842255.1875,0.025263624,0.978866875,1.004818797,273228.0313,225179.0625,293187.0625,1343943.125,0.380126923,0.954662979,0.939175487,0.644634724,0.073187977,0.039235543,1.471942171,0.421803713,0.399185777,0.427559942,Benchmark,Benchmark,Market-based,Regular,Regular,0.828037039,NA,0.597100556,0.24928087,0.215095952,0.716479063,-0.776605308,-0.001351089,0.410248786,0.325493008,0.453879863,0.372697175,0.338162392,0.306144118,0.703196168,20143.08924,Belgium,11.2,15.12,23.07,31.84,10.39,14.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.41,1.2188607,1,45.24,0.96145827,0.9449358,1,15,21396.43834,9.910616543,9.970979754
BEL,Belgium,Euro,1990,272013.5625,261314.0313,10.006544,3.86115694,1655.92814,2.758061647,190634.5313,271131.0938,274466.8125,252589.4688,1001521.125,0.025735792,1.032047749,1.094182014,318085.7188,252105.9375,356164.3438,1531867.875,0.452083707,0.998821735,1.025348306,0.618920386,0.084043652,0.03985177,0.828408515,0.801763713,0.748103678,0.812898636,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.582910359,0.318685323,0.171810448,0.907993436,-0.975957692,-0.005441874,0.756139815,0.62102437,0.956554353,0.551608443,0.498539686,0.606179893,1.325003743,26114.31392,Belgium,12.98,18.2,25.35,36.73,12.57,17.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3.9188924,1,43.47,0.9733465,0.9564895,1,20,25881.44913,10.17023887,10.16128174
BEL,Belgium,Euro,1995,307887.6875,296016.7813,10.186305,3.886936665,1578.026133,2.889608622,211027.7813,294845.0938,306651.75,288262.9375,1250827.875,0.027797423,1.049599528,1.060547829,344239.8438,273506.75,381448.9375,1750951,0.524270117,1.020068288,1.036290765,0.61720252,0.086024225,0.039954726,0.730790524,1.01491785,0.939271808,0.999189615,Benchmark,Benchmark,Market-based,Regular,Regular,NA,NA,0.573007405,0.290766865,0.159059584,1.002563715,-1.025397658,-2.02E-16,0.925242543,0.748816848,1.337970614,0.599120557,0.548261464,0.67544508,1.322351336,29060.27076,Belgium,14.51,21.16,26.77,40.93,14.53,20.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.64,3.7110245,1,53.33,0.98692805,0.97792596,1,25,28700.01396,10.27712725,10.26465289
BEL,Belgium,Euro,2000,378521.625,346908.875,10.282033,4.121242523,1589.102611,2.97362709,267722.9688,364652.875,375407.0313,364391.2188,1271484.875,0.023394786,1.14548707,1.102669954,396405.1563,304596.25,434132.1563,2009476,0.635321975,1.029989958,1.034171939,0.616643667,0.083461322,0.040750042,1.085400833,0.647167146,0.629195333,0.648216307,Benchmark,Benchmark,Market-based,Regular,Regular,NA,NA,0.563950539,0.266005099,0.170762479,0.96584183,-0.966559947,1.23E-16,0.601287007,0.579556763,0.798688352,0.486895561,0.467322201,0.549945652,1.040229201,33739.32714,Belgium,14.95,22.76,16.65,27.01,16.44,24.43,12,NA,NA,NA,NA,NA,NA,3,12,10.95,37.47531,1,54.92,0.9972652,0.9831894,1,30,32836.78148,10.42641941,10.39930455
BEL,Belgium,Euro,2005,413649.2188,429270.6563,10.546886,4.300207138,1577.676449,3.068781137,284623.7813,405412.3438,422465.625,413964.2813,1438839,0.023698118,1.115727782,1.013592005,436446.0625,324376.2813,467320.5313,2259361.75,0.742538989,1.025435567,1.006629825,0.602968097,0.084439345,0.042825375,0.80412,0.979161859,0.912645519,0.931387961,Benchmark,Benchmark,Market-based,Regular,Regular,0.917075566,NA,0.52612865,0.291785002,0.161427721,1.222685575,-1.202026844,0,0.888467312,0.755907834,1.274755239,0.565853894,0.544301391,0.819370329,1.256439209,40701.17533,Belgium,15.82,24.5,12.96,21.03,18.07,26.81,12,NA,NA,NA,NA,NA,NA,3,12,11.11,8.727178,1,59.59,0.99909997,0.9951139,1,35,38548.9583,10.61401225,10.55968436
BEL,Belgium,Euro,2010,488960.9688,489332.5938,10.938739,4.49962616,1573.830711,3.092796803,335651.125,484943.875,493342.8125,469020.3125,2433023.5,0.035698183,0.983899057,0.981063843,469779.1563,352745.375,506923.75,2545655.75,0.852066457,1.01464808,1.003786802,0.613814056,0.070002772,0.044155024,0.755044952,1.077115536,0.974883199,1.025438905,Benchmark,Benchmark,Market-based,Regular,Regular,NA,NA,0.528927922,0.318307668,0.186715096,1.192425966,-1.226376653,0,0.997236133,0.7450369,1.30339849,0.652280331,0.619987667,0.673778653,0.8423509,44733.91255,Belgium,17.69,27.34,14.06,22.81,20.27,30,12,NA,NA,NA,NA,NA,NA,3,12,11.29,26.066982,1,59.73,1.0035492,1.0017622,1,40,43673.03053,10.70848716,10.68448604
BEL,Belgium,Euro,2015,531206.875,484155.0313,11.28794,4.622033596,1575.456869,3.12391448,360691.1875,523108.5,530633,482210.5625,2843534,0.036791902,0.909304321,0.951070666,501096.4375,371588.3438,543092,2820643.5,0.949737251,1.014365077,1.007914066,0.601801157,0.0723975,0.044225182,0.901658962,0.960377812,0.870940328,0.958398044,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.84369331,NA,0.554329216,0.336818278,0.193665966,1.148282886,-1.23309648,-1.26E-16,0.887615919,0.672320485,1.168643951,0.649390757,0.593703806,0.560835421,0.678241789,42891.35407,Belgium,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,3,12,11.36,-4.220797,1,45.14,1.0168738,1.0013992,1,45,43954.07862,10.66642555,10.6909007
BGR,Bulgaria,Bulgarian Lev,1970,38298.23438,38673.53906,8.507551,4.339263916,NA,2.400616646,32065.32031,35742.21875,35463.71094,35702.97656,16575.37109,NA,NA,NA,38062.49219,35986.10547,67413.59375,23682.66992,NA,NA,NA,0.409343988,0.359782994,0.038182762,0.003721309,0.059557505,0.079789996,0.079255283,Extrapolated,Extrapolated,Estimated,Regular,Regular,NA,NA,0.491853595,0.102985822,0.406259745,0.021255948,-0.021201069,-0.001154038,0.099196002,0.25623247,0.011567665,0.145897046,0.171318591,0.238850906,NA,4545.789859,Bulgaria,4.94,7.82,4.62,14.25,5.13,6.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.54,2.60440415,1,27.81,0.9080292,0.9013237,1,0,6186.073934,8.421956778,8.730055905
BGR,Bulgaria,Bulgarian Lev,1975,55739.34375,57697.88281,8.738392,4.419376373,NA,2.491848707,46788.57031,52660.01563,52157.93359,53686.69141,28744.39844,0.001071878,1.335730672,1.322245479,55453.11719,52463.45703,98387.39844,42065.47656,0.095801681,1.405876279,2.47534585,0.409343988,0.274278313,0.050496489,0.00251741,0.081935339,0.108832322,0.105733268,Extrapolated,Extrapolated,Estimated,Regular,Regular,NA,NA,0.461688757,0.109365001,0.409822792,0.034692638,-0.059781138,0.04421192,0.141085759,0.323169857,0.015299018,0.177368551,0.198153809,0.333142102,4.958050728,6602.803217,Bulgaria,6.25,9.91,6.39,19.7,6.5,8.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.41,2.60440415,1,28.63,0.92467535,0.9104558,1,5,6495.106333,8.795249568,8.7788043
BGR,Bulgaria,Bulgarian Lev,1980,73478.47656,74698.55469,8.878791,4.412301064,NA,2.577837706,62025.41797,69879.15625,68594.54688,69228.66406,42733.21875,0.001329625,1.375549316,1.397865415,74714.04688,71042.66406,133755.9688,64620.72266,0.151842788,1.427834749,2.536670923,0.409343988,0.237517253,0.053088702,0.00238108,0.118534058,0.157908127,0.156461731,Extrapolated,Extrapolated,Estimated,Regular,Regular,NA,NA,0.494272828,0.113446288,0.401677102,0.03510708,-0.042838823,-0.001664473,0.196979582,0.4688676,0.022005053,0.237621337,0.25705415,0.476672292,4.482889652,8413.14484,Bulgaria,7.25,11.53,6.18,19.04,8.29,11.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.15,0,1,29.14,0.94391406,0.932804,1,10,8557.441096,9.037550624,9.054556487
BGR,Bulgaria,Bulgarian Lev,1985,93313.34375,95425.36719,8.975361,4.459499836,NA,2.660360813,80650.875,89234.875,87390.28125,88902.59375,59165.125,0.001671791,1.38986516,1.34910655,88075.39844,85666.99219,157463.0313,88568.5625,0.211006805,1.362314939,2.417001009,0.409343988,0.199525371,0.053341474,0.001977451,0.142886609,0.188617602,0.185409054,Extrapolated,Benchmark,Estimated,Regular,Regular,NA,NA,0.459023714,0.096555129,0.448158711,0.0354538,-0.046722252,0.007530866,0.248226106,0.618282616,0.034993295,0.327037156,0.361808926,0.602430105,3.37486577,10631.92524,Bulgaria,8.43,13.5,6.56,20.21,9.95,13.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.76,0,0,22.11,0.9619261,0.9449358,1,15,10640.9439,9.271616569,9.272464471
BGR,Bulgaria,Bulgarian Lev,1990,104736.3438,106472.7031,8.841458,4.09679985,NA,2.745526075,95379.875,102051.3828,97754.20313,98880.71875,75428.15625,0.001861433,1.346231937,1.372312784,94916.65625,100170.5625,167757.5469,113251.125,0.272866398,1.290761471,2.263918877,0.409343988,0.16095975,0.054896433,0.00219,0.160784617,0.212021858,0.209606349,Extrapolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.501451731,0.06747026,0.463143557,0.041396957,-0.04567099,-0.02779148,0.279025197,0.944540143,0.032763947,0.455394268,0.486977756,0.695201278,2.866095066,12042.43724,Bulgaria,8.11,13.07,2.04,6.3,10.65,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.68,0.019387273,0,26.32,0.99654776,0.9564895,1,20,12344.45984,9.396192127,9.420962645
BGR,Bulgaria,Bulgarian Lev,1995,86635.38281,86818.875,8.379308,3.197725296,1710.673939,2.822603941,72800.92188,73228.03906,80838.53906,80629.14844,76030.4375,0.001557519,1.221109867,1.09557426,84740.67969,78435.11719,76916.83594,112365.3359,0.262590617,1.283545375,1.156154633,0.409343988,0.264290601,0.048452262,0.067170833,0.190057516,0.23493591,0.235546023,Extrapolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.517296255,0.005297343,0.385614425,0.091007896,-0.088047087,0.088831112,0.261846721,7.884274006,0.093753308,0.503871858,0.506601632,0.447003335,2.401124477,10361.10321,Bulgaria,9.25,15.25,7.47,23.04,11.09,15.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.31,0.47620833,0,27.52,1.0118918,0.97792596,1,25,9490.892468,9.245813998,9.15808793
BGR,Bulgaria,Bulgarian Lev,2000,73997.11719,79629.25,7.997957,3.03881979,1640.253766,2.90184617,63886.89453,73714.54688,69999.16406,75373.38281,104935.2578,0.001790156,0.885818183,0.833342075,76621.21094,61639.71094,74616.71875,132846.2188,0.31289342,1.102502108,1.065471411,0.504459321,0.300298125,0.048639942,2.123275,0.17885071,0.189230829,0.175738424,Benchmark,Benchmark,Market-based,Regular,Regular,NA,NA,0.558401823,0.130386218,0.289203674,0.150907129,-0.202866822,0.073967963,0.209213272,0.256709158,0.120225921,0.423921436,0.425399989,0.16926071,0.985441625,9956.198814,Bulgaria,9.79,15.99,2.47,7.62,12.74,18.38,9,NA,NA,NA,NA,NA,NA,4,11,9.65,7.560897,1,26.69,1.0251837,0.9831894,1,30,9820.524581,9.205950633,9.19222982
BGR,Bulgaria,Bulgarian Lev,2005,91622.53125,100854.5078,7.686962,3.154664278,1658.646399,2.990983725,84063.66406,104268.8047,90941.13281,96767.91406,144678.0625,0.002296954,0.902243793,0.901815355,101080.4531,83863.9375,110117.7344,201423.0313,0.506294191,1.087284088,1.175461411,0.467453539,0.261731178,0.061366141,1.574133333,0.308819592,0.328439146,0.308662474,Benchmark,Benchmark,Market-based,Regular,Regular,0.739706356,86.66666667,0.614719033,0.208800018,0.25399524,0.235810071,-0.38181743,0.068493098,0.345267862,0.410066307,0.220607519,0.514457583,0.491572291,0.325425327,1.346966982,13120.20377,Bulgaria,11.76,19.21,9.95,30.69,13.66,19.88,9,NA,NA,NA,NA,NA,NA,4,12,10.61,13.720191,1,29.81,1.0228789,0.9951139,1,35,13041.3439,9.481908594,9.47587989
BGR,Bulgaria,Bulgarian Lev,2010,123580.5391,123621.2813,7.425008,3.253475428,1644.837939,3.082859516,100332.7266,126101.3828,122590.8828,120375.8516,329768.0938,0.004633901,0.745279968,0.752916098,118529.1172,97300.85938,123197.4922,319603.8438,0.792494118,0.983309627,1.014243841,0.480661899,0.181668937,0.058987588,1.477391667,0.402576417,0.410826266,0.418385893,Benchmark,Benchmark,Market-based,Regular,Regular,NA,91.11111111,0.564305425,0.214068308,0.269190043,0.265201509,-0.378481001,0.0657157,0.471475124,0.442947835,0.258143485,0.645536184,0.556626439,0.318762839,0.913820863,16649.31288,Bulgaria,13.07,21.11,3.42,10.53,16.1,23.53,9,NA,NA,NA,NA,NA,NA,4,12,11.07,3.6361978,1,30.10,1.0200913,1.0017622,1,40,16528.42938,9.720124226,9.71283717
BGR,Bulgaria,Bulgarian Lev,2015,132515.7813,127390.25,7.199741,3.207561016,1644.385281,3.139748812,106310.4844,130400.1484,131659.0625,126400.9609,380138.9375,0.004738769,0.717784882,0.71395421,129420.3828,105763.625,132121,385611.25,0.947612286,0.977607012,0.990395725,0.512713373,0.15099059,0.054925103,1.7644,0.3714194,0.384559125,0.400556237,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.693496853,84.44443333,0.591933429,0.190581337,0.249124095,0.323390841,-0.43345052,0.078420825,0.418571204,0.442546278,0.259383887,0.630643189,0.534146428,0.308109581,0.705971181,17693.72676,Bulgaria,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,4,12,10.71,4.3743653,1,30.94,1.0226843,1.0013992,1,45,15543.71144,9.780965435,9.651411427
CYP,Cyprus,Euro,1970,4764.436523,5112.898926,0.613618,0.151068881,NA,1.970903039,2775.19043,5709.300781,4901.536133,5120.395996,29934.25,0.001354306,0.666167796,0.74068743,4519.118652,3158.411865,5714.961426,42801.20703,0.202553928,0.64613682,0.675520301,0.499210387,0.121277437,0.039008483,0.711917836,0.185979515,0.125689924,0.120317593,Extrapolated,Extrapolated,Market-based,Regular,Regular,NA,NA,0.461804658,0.573024154,0.080182768,0.107007623,-0.262809783,0.040790636,0.199070811,0.068665795,0.11058154,0.19793579,0.174714163,0.055719052,0.604677498,8332.380937,Cyprus,1.99,2.95,5.72,9.04,1.88,2.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.36,5.624095,0,10.49,0.7740586,0.9013237,0,0,8407.336533,9.027904521,9.03686
CYP,Cyprus,Euro,1975,3216.328369,3559.130615,0.5022,0.130953565,NA,2.044877052,2664.631836,4307.016602,3425.491699,3506.175293,35461.18359,0.001213977,0.488271534,0.605317771,3766.196045,3031.357666,4581.768555,50263.21484,0.229961261,0.544433892,0.547557414,0.499210387,0.034392584,0.036242217,0.630315447,0.282810897,0.230385378,0.225083783,Extrapolated,Extrapolated,Market-based,Regular,Regular,NA,NA,0.597464919,0.468426317,0.162517577,0.142097637,-0.30862385,-0.061882623,0.308854282,0.145329371,0.18706727,0.303547591,0.282312185,0.133290023,0.516019762,7087.078086,Cyprus,3.38,4.97,8.33,13.16,3.47,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.02,3.6945202,0,12.31,0.82834846,0.9104558,0,5,9043.56316,8.866028417,9.109808531
